社員ID,10年定着ラベル
E000002,0.6097358539700508
E000003,0.3737272769212723
E000004,0.5020353049039841
E000006,0.49166741967201233
E000009,0.5652244687080383
E000012,0.4720837101340294
E000016,0.3795413002371788
E000017,0.6761568337678909
E000018,0.37485092878341675
E000019,0.4469883143901825
E000020,0.7487196922302246
E000021,0.5650169178843498
E000024,0.4845014438033104
E000028,0.37485092878341675
E000029,0.7090334445238113
E000030,0.6963901072740555
E000032,0.5145487189292908
E000033,0.671316996216774
E000034,0.619590625166893
E000035,0.591691181063652
E000040,0.6242537349462509
E000044,0.4867394417524338
E000046,0.5426662415266037
E000048,0.4934122860431671
E000050,0.8128077387809753
E000051,0.6620118021965027
E000053,0.4720837101340294
E000055,0.4406835436820984
E000056,0.4446897730231285
E000057,0.3817688152194023
E000058,0.8089459091424942
E000061,0.5443803444504738
E000062,0.41007302701473236
E000063,0.45627500116825104
E000065,0.4332567825913429
E000067,0.551594965159893
E000070,0.4190327599644661
E000075,0.7886465340852737
E000077,0.5618324875831604
E000080,0.47182437777519226
E000081,0.5063847973942757
E000083,0.48476117849349976
E000084,0.4956951066851616
E000085,0.451283261179924
E000087,0.42796702682971954
E000089,0.48934727907180786
E000092,0.5344490706920624
E000094,0.39676057547330856
E000097,0.4265957921743393
E000098,0.4217980057001114
E000100,0.3870588392019272
E000101,0.6269746795296669
E000103,0.6157892718911171
E000104,0.6038602739572525
E000107,0.5560299083590508
E000108,0.4480186775326729
E000111,0.4262234717607498
E000112,0.6832112744450569
E000116,0.7833337336778641
E000120,0.4840949922800064
E000121,0.4376731738448143
E000122,0.6244573816657066
E000124,0.4892922341823578
E000125,0.9233513325452805
E000126,0.5702992007136345
E000127,0.4922061562538147
E000128,0.4384673237800598
E000130,0.43177826702594757
E000131,0.48608460277318954
E000137,0.5819507464766502
E000138,0.4332567825913429
E000144,0.6848875284194946
E000146,0.6784278377890587
E000147,0.4812076911330223
E000148,0.5195236802101135
E000150,0.4796237349510193
E000151,0.4217980057001114
E000153,0.4997039660811424
E000154,0.5856789872050285
E000155,0.4051995202898979
E000157,0.42055854201316833
E000159,0.46030888706445694
E000162,0.5076882690191269
E000164,0.42277711629867554
E000166,0.3817688152194023
E000167,0.47430361062288284
E000168,0.8434778600931168
E000169,0.4251706749200821
E000175,0.3930366188287735
E000178,0.7843968123197556
E000181,0.49878067523241043
E000182,0.600878931581974
E000186,0.4051995202898979
E000187,0.5410086214542389
E000188,0.5008940771222115
E000189,0.5045629888772964
E000191,0.6515144556760788
E000207,0.7399437725543976
E000208,0.4151681959629059
E000209,0.5195936262607574
E000214,0.5748130604624748
E000217,0.6573521345853806
E000218,0.36961543560028076
E000219,0.6930349767208099
E000223,0.4859496206045151
E000227,0.6405555009841919
E000230,0.43130622059106827
E000232,0.6484122276306152
E000234,0.41007302701473236
E000235,0.529532752931118
E000236,0.45817676931619644
E000238,0.5163171291351318
E000242,0.5170732215046883
E000246,0.6193790063261986
E000249,0.4295196309685707
E000252,0.6685629487037659
E000253,0.6933395862579346
E000256,0.6116954013705254
E000257,0.49978039413690567
E000262,0.5767290443181992
E000264,0.6423670127987862
E000265,0.6664052307605743
E000269,0.47343336790800095
E000270,0.8019410371780396
E000271,0.6027988716959953
E000272,0.49878067523241043
E000275,0.5856151282787323
E000276,0.6734305769205093
E000277,0.6645494699478149
E000278,0.48476117849349976
E000281,0.7055162936449051
E000282,0.4295196309685707
E000284,0.5683633610606194
E000285,0.8455093652009964
E000288,0.48430489003658295
E000289,0.400806188583374
E000291,0.47182437777519226
E000292,0.5060954988002777
E000294,0.7277148067951202
E000295,0.46030888706445694
E000298,0.4151681959629059
E000299,0.680161863565445
E000301,0.5060954988002777
E000302,0.6605817228555679
E000304,0.42796702682971954
E000315,0.4720837101340294
E000316,0.4051995202898979
E000321,0.526946909725666
E000323,0.37162254750728607
E000324,0.3737272769212723
E000328,0.4353325590491295
E000331,0.5258403718471527
E000332,0.6140724420547485
E000333,0.3795413002371788
E000337,0.45491281896829605
E000339,0.42055854201316833
E000342,0.656940758228302
E000343,0.4441699907183647
E000344,0.5650169178843498
E000345,0.3930366188287735
E000346,0.8096518963575363
E000348,0.7425614595413208
E000350,0.5122146531939507
E000352,0.4988505691289902
E000359,0.4151681959629059
E000361,0.5003840699791908
E000362,0.5126002877950668
E000363,0.4384673237800598
E000366,0.4209461361169815
E000367,0.5343464836478233
E000368,0.41007302701473236
E000370,0.6426281630992889
E000372,0.5063847973942757
E000373,0.4997039660811424
E000376,0.6241822689771652
E000378,0.5994889959692955
E000379,0.4446897730231285
E000380,0.5556091666221619
E000383,0.48346178978681564
E000384,0.5076125785708427
E000386,0.6844789385795593
E000387,0.7206322699785233
E000391,0.4376731738448143
E000394,0.4446897730231285
E000395,0.5427123978734016
E000396,0.5964505895972252
E000402,0.6260731741786003
E000405,0.48278582096099854
E000412,0.477963924407959
E000414,0.5673254802823067
E000415,0.6416452154517174
E000417,0.6111116707324982
E000418,0.37485092878341675
E000420,0.49124879390001297
E000425,0.43130622059106827
E000426,0.3737272769212723
E000427,0.5126002877950668
E000428,0.483580119907856
E000430,0.6124067008495331
E000432,0.5195936262607574
E000433,0.48712365329265594
E000435,0.5992419645190239
E000437,0.6978181600570679
E000438,0.5344018712639809
E000442,0.4151681959629059
E000448,0.400806188583374
E000451,0.42796702682971954
E000452,0.3930366188287735
E000454,0.37762583792209625
E000456,0.4446897730231285
E000460,0.638899601995945
E000462,0.48608460277318954
E000472,0.4872840642929077
E000475,0.48278582096099854
E000477,0.4916403591632843
E000478,0.5126002877950668
E000485,0.5576208531856537
E000492,0.4997039660811424
E000493,0.43226657807826996
E000496,0.5063847973942757
E000498,0.7274750769138336
E000499,0.5595772340893745
E000502,0.43226657807826996
E000503,0.4892922341823578
E000504,0.647284097969532
E000511,0.5560299083590508
E000513,0.6190846040844917
E000514,0.4840949922800064
E000515,0.49678247421979904
E000517,0.7284020930528641
E000520,0.4846738874912262
E000525,0.400806188583374
E000528,0.5344490706920624
E000531,0.4217980057001114
E000536,0.3795413002371788
E000537,0.4523402154445648
E000539,0.5126002877950668
E000542,0.6722165644168854
E000543,0.5856789872050285
E000544,0.558861993253231
E000547,0.4217980057001114
E000550,0.7086756825447083
E000551,0.6269675493240356
E000552,0.42055854201316833
E000554,0.5560299083590508
E000555,0.4650881066918373
E000556,0.740682452917099
E000557,0.7230533212423325
E000559,0.7052705883979797
E000565,0.48562516272068024
E000567,0.4295196309685707
E000568,0.7850591838359833
E000569,0.3795413002371788
E000573,0.37485092878341675
E000582,0.45817676931619644
E000584,0.37762583792209625
E000587,0.45491281896829605
E000588,0.4209461361169815
E000590,0.5560299083590508
E000592,0.485873743891716
E000595,0.6966067999601364
E000596,0.6914178133010864
E000597,0.4856458157300949
E000599,0.42055854201316833
E000600,0.7934889048337936
E000602,0.5707850307226181
E000604,0.5903169959783554
E000610,0.4353325590491295
E000611,0.4854201003909111
E000612,0.3795413002371788
E000613,0.5343464836478233
E000614,0.4265957921743393
E000616,0.5494239553809166
E000617,0.5195936262607574
E000620,0.400806188583374
E000621,0.5167561993002892
E000624,0.6390088051557541
E000625,0.3817688152194023
E000627,0.575968474149704
E000631,0.46548549830913544
E000632,0.49240202456712723
E000634,0.6950515508651733
E000638,0.3817688152194023
E000639,0.48608460277318954
E000645,0.47182437777519226
E000648,0.6401387006044388
E000649,0.5195236802101135
E000650,0.4720837101340294
E000651,0.7471009641885757
E000652,0.645565465092659
E000655,0.5197207182645798
E000660,0.4441699907183647
E000661,0.42796702682971954
E000664,0.37485092878341675
E000667,0.4845014438033104
E000668,0.7181381434202194
E000671,0.4406835436820984
E000672,0.4190550446510315
E000677,0.5394007489085197
E000679,0.400806188583374
E000680,0.5673254802823067
E000681,0.4191359356045723
E000683,0.7430600672960281
E000685,0.5076125785708427
E000687,0.5759417712688446
E000690,0.4251706749200821
E000691,0.4650881066918373
E000696,0.4575681835412979
E000698,0.6037937849760056
E000699,0.6358996480703354
E000701,0.49679896235466003
E000703,0.3707708492875099
E000706,0.6854531019926071
E000708,0.4251706749200821
E000709,0.526269294321537
E000711,0.5797344669699669
E000712,0.3841599002480507
E000714,0.4151681959629059
E000717,0.5444567054510117
E000719,0.5900626480579376
E000720,0.5249609425663948
E000722,0.45627500116825104
E000723,0.41007302701473236
E000724,0.42277711629867554
E000726,0.4384673237800598
E000727,0.5461218655109406
E000728,0.6061355397105217
E000729,0.39676057547330856
E000732,0.5170732215046883
E000733,0.5300585106015205
E000734,0.5494239553809166
E000735,0.3897024989128113
E000736,0.3761682063341141
E000739,0.4191359356045723
E000742,0.5964287668466568
E000744,0.49647917598485947
E000746,0.7921096086502075
E000747,0.42055854201316833
E000750,0.48592283576726913
E000751,0.6285922899842262
E000753,0.4384673237800598
E000754,0.477963924407959
E000756,0.4332567825913429
E000757,0.41007302701473236
E000758,0.5797344669699669
E000761,0.5560299083590508
E000763,0.5905159488320351
E000772,0.7234252542257309
E000773,0.5045629888772964
E000775,0.49166741967201233
E000776,0.5652244687080383
E000778,0.5063847973942757
E000779,0.6771098524332047
E000780,0.37162254750728607
E000781,0.7308537662029266
E000782,0.6687301993370056
E000784,0.4441699907183647
E000785,0.720436304807663
E000786,0.4051995202898979
E000787,0.48608460277318954
E000791,0.6568068563938141
E000792,0.5064353197813034
E000793,0.8228454738855362
E000794,0.6733637452125549
E000795,0.4209461361169815
E000797,0.4446897730231285
E000799,0.4295196309685707
E000800,0.4332567825913429
E000802,0.5033271461725235
E000804,0.4720837101340294
E000805,0.5145487189292908
E000808,0.4882267192006111
E000811,0.7164513319730759
E000814,0.6953352987766266
E000815,0.47182437777519226
E000816,0.5402613803744316
E000818,0.5126002877950668
E000822,0.4238441437482834
E000823,0.6916943341493607
E000829,0.4790150448679924
E000832,0.48934727907180786
E000833,0.44421572983264923
E000836,0.6375143527984619
E000837,0.6436845511198044
E000841,0.5298984572291374
E000843,0.5032363533973694
E000844,0.5856151282787323
E000855,0.5885899737477303
E000856,0.5952422022819519
E000861,0.6037937849760056
E000862,0.700676828622818
E000864,0.550154484808445
E000865,0.6760344505310059
E000866,0.550154484808445
E000868,0.4262234717607498
E000870,0.5478666126728058
E000872,0.47769274562597275
E000873,0.5998570621013641
E000874,0.6122538670897484
E000875,0.9058086574077606
E000876,0.4384673237800598
E000877,0.7011921107769012
E000880,0.5045629888772964
E000881,0.485873743891716
E000882,0.5249502956867218
E000884,0.749222069978714
E000885,0.476297952234745
E000886,0.6018630862236023
E000889,0.6064118817448616
