社員ID,10年定着ラベル
E000002,0.6653419444335297
E000003,0.43611280837596883
E000004,0.5447470783848785
E000006,0.5047384833873453
E000009,0.5540531895396825
E000012,0.5132106721749726
E000016,0.42435967375718114
E000017,0.6642025054779195
E000018,0.43250700286338983
E000019,0.4683835042669733
E000020,0.6571626787894786
E000021,0.5377535144852044
E000024,0.5080618475617055
E000028,0.43250700286338983
E000029,0.6174689715026012
E000030,0.7105656923288
E000032,0.544992590439864
E000033,0.7362357145148273
E000034,0.6468758373362434
E000035,0.5793312005117375
E000040,0.5944470928325617
E000044,0.5116020433579876
E000046,0.5419155227701091
E000048,0.539404003558885
E000050,0.8205536699138876
E000051,0.6373749001822606
E000053,0.5132106721749726
E000055,0.45496250938902044
E000056,0.4964401826612753
E000057,0.4228060561706099
E000058,0.8244668370853526
E000061,0.511636001778836
E000062,0.4475555511014219
E000063,0.4658287111584467
E000065,0.4528450605339369
E000067,0.5338717595493762
E000070,0.4713726248646803
E000075,0.8229021442909126
E000077,0.5652825337513087
E000080,0.4703787455999016
E000081,0.5261407836262112
E000083,0.5097867074183938
E000084,0.5368350503104409
E000085,0.5080553023037423
E000087,0.45518726176323837
E000089,0.517318282985981
E000092,0.5203071218328854
E000094,0.43367534885054243
E000097,0.4575434061428933
E000098,0.4679884346995709
E000100,0.4274555562084752
E000101,0.6654538615708787
E000103,0.5766817050734387
E000104,0.6426293571535286
E000107,0.5654511087852399
E000108,0.4614774927179579
E000111,0.47080157823300484
E000112,0.6965403424173193
E000116,0.8437873302156098
E000120,0.5082738589734901
E000121,0.4547813540216921
E000122,0.5759370097874499
E000124,0.499659575584566
E000125,0.8655081792622483
E000126,0.5295556615449692
E000127,0.5017984482187718
E000128,0.4810237440834664
E000130,0.4773884292432493
E000131,0.5200827699266437
E000137,0.565645428439105
E000138,0.4528450605339369
E000144,0.656171533348049
E000146,0.6892720181812126
E000147,0.5031865755214413
E000148,0.5121306322097429
E000150,0.502493118655136
E000151,0.4679884346995709
E000153,0.5233427261537095
E000154,0.5503009265401622
E000155,0.44520333130925765
E000157,0.46379242460564873
E000159,0.5030855526435126
E000162,0.5108649249891565
E000164,0.46711113517290004
E000166,0.4228060561706099
E000167,0.499518058816643
E000168,0.8637407268989266
E000169,0.461450349225928
E000175,0.4334903512080887
E000178,0.7988234848164087
E000181,0.5387824952124811
E000182,0.559217733134474
E000186,0.44520333130925765
E000187,0.5154634276409972
E000188,0.5415094182355279
E000189,0.5451059639253516
E000191,0.6824142858792468
E000207,0.6796496761426261
E000208,0.45445029550383564
E000209,0.5265514603377572
E000214,0.5398118043104909
E000217,0.5773242352086032
E000218,0.4377766813185549
E000219,0.6993638671497371
E000223,0.5021065792437576
E000227,0.7052549254597901
E000230,0.4532657706448269
E000232,0.6440772746609268
E000234,0.4475555511014219
E000235,0.514217552444685
E000236,0.5089022688029937
E000238,0.5457040077041296
E000242,0.5083710529837808
E000246,0.5682271469445417
E000249,0.4536174707339959
E000252,0.6353634136714397
E000253,0.6733593210737414
E000256,0.5724015930217111
E000257,0.5407264110785426
E000262,0.5386523390203646
E000264,0.6038901326908157
E000265,0.6645378960769607
E000269,0.5096396305823885
E000270,0.769989410302611
E000271,0.6293970282910821
E000272,0.5387824952124811
E000275,0.5657457359271456
E000276,0.5103891530490641
E000277,0.636694417720054
E000278,0.5097867074183938
E000281,0.713872395976772
E000282,0.4536174707339959
E000284,0.5376265637881477
E000285,0.7941516482036666
E000288,0.5103654516307241
E000289,0.4372542204454384
E000291,0.4703787455999016
E000292,0.5064019538804331
E000294,0.691492861545816
E000295,0.5030855526435126
E000298,0.45445029550383564
E000299,0.8152305002201234
E000301,0.5064019538804331
E000302,0.6286493085557167
E000304,0.45518726176323837
E000315,0.5132106721749726
E000316,0.44520333130925765
E000321,0.5184896604948883
E000323,0.4377917102967617
E000324,0.43611280837596883
E000328,0.4545236527598505
E000331,0.5336771142837269
E000332,0.6737631348386848
E000333,0.42435967375718114
E000337,0.4954420993144455
E000339,0.46379242460564873
E000342,0.649558171073374
E000343,0.4567154536462477
E000344,0.5377535144852044
E000345,0.4334903512080887
E000346,0.8010702235124988
E000348,0.7457558777598223
E000350,0.5023378680510526
E000352,0.505585873260288
E000359,0.45445029550383564
E000361,0.5155748979604949
E000362,0.5100249867248958
E000363,0.4810237440834664
E000366,0.4688047578591296
E000367,0.5054210704780399
E000368,0.4475555511014219
E000370,0.5948858166049055
E000372,0.5261407836262112
E000373,0.5233427261537095
E000376,0.6336606976907929
E000378,0.579162990695434
E000379,0.4964401826612753
E000380,0.5386228522182468
E000383,0.49694229557145264
E000384,0.5449911343437188
E000386,0.698872608898496
E000387,0.6496947222402301
E000391,0.4547813540216921
E000394,0.4964401826612753
E000395,0.511636001778836
E000396,0.5857157867478989
E000402,0.6727842736449824
E000405,0.5031200694426886
E000412,0.4762080417103583
E000414,0.5721384898145978
E000415,0.6089730589075159
E000417,0.5741450076503627
E000418,0.43250700286338983
E000420,0.5256698879356421
E000425,0.4532657706448269
E000426,0.43611280837596883
E000427,0.5100249867248958
E000428,0.5051714546100764
E000430,0.6278304476258036
E000432,0.5265514603377572
E000433,0.520192644207346
E000435,0.575968272022766
E000437,0.7162878287213712
E000438,0.5270759356212789
E000442,0.45445029550383564
E000448,0.4372542204454384
E000451,0.45518726176323837
E000452,0.4334903512080887
E000454,0.4266694236478994
E000456,0.4964401826612753
E000460,0.643735353828912
E000462,0.5200827699266437
E000472,0.5077714870381355
E000475,0.5031200694426886
E000477,0.5122150919517923
E000478,0.5100249867248958
E000485,0.5516257743134249
E000492,0.5233427261537095
E000493,0.4737444831800237
E000496,0.5261407836262112
E000498,0.7136660181845513
E000499,0.5533659539478643
E000502,0.4737444831800237
E000503,0.499659575584566
E000504,0.6292604377361214
E000511,0.5654511087852399
E000513,0.6343416650224818
E000514,0.5082738589734901
E000515,0.5374217438106472
E000517,0.6664636932733148
E000520,0.4938544858105743
E000525,0.4372542204454384
E000528,0.5203071218328854
E000531,0.4679884346995709
E000536,0.42435967375718114
E000537,0.4961271149394942
E000539,0.5100249867248958
E000542,0.6469879156934776
E000543,0.5503009265401622
E000544,0.5413144188695921
E000547,0.4679884346995709
E000550,0.6769855758281306
E000551,0.6805692777381502
E000552,0.46379242460564873
E000554,0.5654511087852399
E000555,0.5119838126340518
E000556,0.5516170472627349
E000557,0.8484419437163546
E000559,0.7739643653326487
E000565,0.5129381787494984
E000567,0.4536174707339959
E000568,0.8054307520424732
E000569,0.42435967375718114
E000573,0.43250700286338983
E000582,0.5089022688029937
E000584,0.4266694236478994
E000587,0.4954420993144455
E000588,0.4688047578591296
E000590,0.5654511087852399
E000592,0.5116979348760514
E000595,0.7188838947938054
E000596,0.47728304130078103
E000597,0.5128829433659898
E000599,0.46379242460564873
E000600,0.7947649289067962
E000602,0.5598915972071373
E000604,0.6949404412918173
E000610,0.4545236527598505
E000611,0.5128829433659898
E000612,0.42435967375718114
E000613,0.5054210704780399
E000614,0.4575434061428933
E000616,0.5254639752616724
E000617,0.5265514603377572
E000620,0.4372542204454384
E000621,0.5547253829982619
E000624,0.6352947866322507
E000625,0.4228060561706099
E000627,0.5448672035491535
E000631,0.4936066648808338
E000632,0.5083102557533636
E000634,0.7175048909246178
E000638,0.4228060561706099
E000639,0.5200827699266437
E000645,0.4703787455999016
E000648,0.6541636673096348
E000649,0.5121306322097429
E000650,0.5132106721749726
E000651,0.7661699180692021
E000652,0.6700273513785193
E000655,0.5073572897663474
E000660,0.4567154536462477
E000661,0.45518726176323837
E000664,0.43250700286338983
