社員ID,10年定着ラベル
E000002,0.6985014826059341
E000003,0.49688658118247986
E000004,0.5678949356079102
E000006,0.527514636516571
E000009,0.5421584099531174
E000012,0.5269505009055138
E000016,0.4496501609683037
E000017,0.6611685305833817
E000018,0.4945257678627968
E000019,0.4722074568271637
E000020,0.7670393586158752
E000021,0.5717739760875702
E000024,0.5656461119651794
E000028,0.4945257678627968
E000029,0.6958741843700409
E000030,0.7016851752996445
E000032,0.5756058543920517
E000033,0.6991835981607437
E000034,0.660433292388916
E000035,0.6195211410522461
E000040,0.6518771052360535
E000044,0.5470255836844444
E000046,0.6252932474017143
E000048,0.5215273201465607
E000050,0.7521023899316788
E000051,0.640400618314743
E000053,0.5269505009055138
E000055,0.4076179713010788
E000056,0.5216817557811737
E000057,0.43929773569107056
E000058,0.7572597861289978
E000061,0.5305231437087059
E000062,0.4494711756706238
E000063,0.473585844039917
E000065,0.41519831866025925
E000067,0.5305231437087059
E000070,0.49362925440073013
E000075,0.7572597861289978
E000077,0.5702077746391296
E000080,0.4649875983595848
E000081,0.5315629169344902
E000083,0.5656461119651794
E000084,0.5215273201465607
E000085,0.5380432233214378
E000087,0.4463374689221382
E000089,0.5237552747130394
E000092,0.5260935202240944
E000094,0.4101327061653137
E000097,0.4538997486233711
E000098,0.4933963641524315
E000100,0.3889409154653549
E000101,0.6847061961889267
E000103,0.5770947560667992
E000104,0.6883139610290527
E000107,0.5766877308487892
E000108,0.4308309480547905
E000111,0.47097307443618774
E000112,0.6898134350776672
E000116,0.7670393586158752
E000120,0.5656461119651794
E000121,0.40198395401239395
E000122,0.5766860097646713
E000124,0.4906314015388489
E000125,0.7670393586158752
E000126,0.5208985507488251
E000127,0.5021937936544418
E000128,0.4756742939352989
E000130,0.4898526892066002
E000131,0.532612644135952
E000137,0.593762993812561
E000138,0.41519831866025925
E000144,0.7159315049648285
E000146,0.7029172778129578
E000147,0.548586517572403
E000148,0.49812936782836914
E000150,0.5440630912780762
E000151,0.4933963641524315
E000153,0.5355846211314201
E000154,0.5805696323513985
E000155,0.43356771767139435
E000157,0.4874543622136116
E000159,0.5156305059790611
E000162,0.5116062834858894
E000164,0.4933963641524315
E000166,0.43929773569107056
E000167,0.5400398448109627
E000168,0.7670393586158752
E000169,0.46867620944976807
E000175,0.404421791434288
E000178,0.7670393586158752
E000181,0.5345342606306076
E000182,0.5521364063024521
E000186,0.43356771767139435
E000187,0.5537338629364967
E000188,0.5570123866200447
E000189,0.576017864048481
E000191,0.7149724662303925
E000207,0.7077607363462448
E000208,0.4762887582182884
E000209,0.497067391872406
E000214,0.5629155710339546
E000217,0.5926147326827049
E000218,0.5041034445166588
E000219,0.7029172778129578
E000223,0.5116596594452858
E000227,0.7019287943840027
E000230,0.4359746277332306
E000232,0.5935287401080132
E000234,0.4494711756706238
E000235,0.5721564218401909
E000236,0.5319380387663841
E000238,0.5867203921079636
E000242,0.5144112482666969
E000246,0.6225508376955986
E000249,0.4359746277332306
E000252,0.6541777551174164
E000253,0.625881977379322
E000256,0.5593964532017708
E000257,0.5387974232435226
E000262,0.5424933731555939
E000264,0.6117361858487129
E000265,0.6742232590913773
E000269,0.5098826289176941
E000270,0.7670393586158752
E000271,0.6056756004691124
E000272,0.5345342606306076
E000275,0.5963670611381531
E000276,0.602900318801403
E000277,0.6980253458023071
E000278,0.5656461119651794
E000281,0.7071094959974289
E000282,0.4359746277332306
E000284,0.5804727897047997
E000285,0.7670393586158752
E000288,0.5656461119651794
E000289,0.4115576297044754
E000291,0.4649875983595848
E000292,0.5386762470006943
E000294,0.7500404864549637
E000295,0.5156305059790611
E000298,0.4762887582182884
E000299,0.7009869962930679
E000301,0.5386762470006943
E000302,0.620607003569603
E000304,0.4463374689221382
E000315,0.5269505009055138
E000316,0.43356771767139435
E000321,0.522018626332283
E000323,0.49688658118247986
E000324,0.49688658118247986
E000328,0.4104478731751442
E000331,0.5484659522771835
E000332,0.7009869962930679
E000333,0.4496501609683037
E000337,0.508029468357563
E000339,0.4874543622136116
E000342,0.6359685808420181
E000343,0.40901023894548416
E000344,0.5717739760875702
E000345,0.404421791434288
E000346,0.7621372491121292
E000348,0.7169553935527802
E000350,0.5116062834858894
E000352,0.521404854953289
E000359,0.4762887582182884
E000361,0.5116062834858894
E000362,0.5164261683821678
E000363,0.4756742939352989
