社員ID,10年定着ラベル
E000002,0.6212176159024239
E000003,0.3778247535228729
E000004,0.4950411692261696
E000006,0.47331391274929047
E000009,0.5486120507121086
E000012,0.4606354683637619
E000016,0.380672812461853
E000017,0.663367286324501
E000018,0.378147229552269
E000019,0.4473227262496948
E000020,0.7324138432741165
E000021,0.5473186895251274
E000024,0.478008434176445
E000028,0.378147229552269
E000029,0.6922203078866005
E000030,0.6687156781554222
E000032,0.5099865943193436
E000033,0.6678673028945923
E000034,0.6143744140863419
E000035,0.5628761723637581
E000040,0.5927030891180038
E000044,0.47834300994873047
E000046,0.523067869246006
E000048,0.484516978263855
E000050,0.8164914548397064
E000051,0.6115328818559647
E000053,0.4606354683637619
E000055,0.4355476498603821
E000056,0.4356314167380333
E000057,0.3825656920671463
E000058,0.7978509068489075
E000061,0.5208564698696136
E000062,0.4061131924390793
E000063,0.4465539827942848
E000065,0.4273906797170639
E000067,0.5296028628945351
E000070,0.4080786183476448
E000075,0.7737260460853577
E000077,0.5355124026536942
E000080,0.4577614814043045
E000081,0.48880482465028763
E000083,0.47829871624708176
E000084,0.4863850399851799
E000085,0.4411522001028061
E000087,0.4214378520846367
E000089,0.4806196093559265
E000092,0.5072990730404854
E000094,0.3951694443821907
E000097,0.4194879084825516
E000098,0.41123291105031967
E000100,0.3992833346128464
E000101,0.6350611597299576
E000103,0.5942054912447929
E000104,0.6164366379380226
E000107,0.5313083380460739
E000108,0.4410465210676193
E000111,0.41933008283376694
E000112,0.6686009168624878
E000116,0.7642604485154152
E000120,0.4775291532278061
E000121,0.432501420378685
E000122,0.6104272902011871
E000124,0.4739866107702255
E000125,0.9130802750587463
E000126,0.5398231223225594
E000127,0.476841576397419
E000128,0.42991138994693756
E000130,0.43118394166231155
E000131,0.47256726771593094
E000137,0.5662530362606049
E000138,0.4273906797170639
E000144,0.663036659359932
E000146,0.6666833311319351
E000147,0.4614594355225563
E000148,0.49509935826063156
E000150,0.46070607751607895
E000151,0.41123291105031967
E000153,0.4830314591526985
E000154,0.5697623193264008
E000155,0.40226898342370987
E000157,0.4146694391965866
E000159,0.45257653295993805
E000162,0.4873730540275574
E000164,0.41297412663698196
E000166,0.3825656920671463
E000167,0.45862580090761185
E000168,0.8358066529035568
E000169,0.41739093512296677
E000175,0.39219700545072556
E000178,0.7675447165966034
E000181,0.4903486669063568
E000182,0.5798063948750496
E000186,0.40226898342370987
E000187,0.5175121203064919
E000188,0.49318115413188934
E000189,0.49869631230831146
E000191,0.6458794325590134
E000207,0.7204561084508896
E000208,0.4103156104683876
E000209,0.4990573972463608
E000214,0.55768683552742
E000217,0.6320617198944092
E000218,0.3817565515637398
E000219,0.6849733218550682
E000223,0.46449173986911774
E000227,0.6512499526143074
E000230,0.42508481442928314
E000232,0.6076760366559029
E000234,0.4061131924390793
E000235,0.5081555396318436
E000236,0.4473850876092911
E000238,0.5111217647790909
E000242,0.4996943101286888
E000246,0.6138348653912544
E000249,0.42337244004011154
E000252,0.6449188441038132
E000253,0.6795942559838295
E000256,0.5878817737102509
E000257,0.4917941987514496
E000262,0.5460797548294067
E000264,0.6016837283968925
E000265,0.626409187912941
E000269,0.46018093079328537
E000270,0.7961942702531815
E000271,0.5939003676176071
E000272,0.4903486669063568
E000275,0.5685538724064827
E000276,0.650929719209671
E000277,0.6729029193520546
E000278,0.47829871624708176
E000281,0.6700865849852562
E000282,0.42337244004011154
E000284,0.5261469855904579
E000285,0.8452807813882828
E000288,0.47774336487054825
E000289,0.3985181301832199
E000291,0.4577614814043045
E000292,0.4901065528392792
E000294,0.7201492786407471
E000295,0.45257653295993805
E000298,0.4103156104683876
E000299,0.6773208528757095
E000301,0.4901065528392792
E000302,0.6268320381641388
E000304,0.4214378520846367
E000315,0.4606354683637619
E000316,0.40226898342370987
E000321,0.5010179579257965
E000323,0.3783982992172241
E000324,0.3778247535228729
E000328,0.42991069704294205
E000331,0.514022521674633
E000332,0.6297628581523895
E000333,0.380672812461853
E000337,0.4510509669780731
E000339,0.4146694391965866
E000342,0.6551169529557228
E000343,0.4384678900241852
E000344,0.5473186895251274
E000345,0.39219700545072556
E000346,0.8235016316175461
E000348,0.715679407119751
E000350,0.49030571430921555
E000352,0.47886230796575546
E000359,0.4103156104683876
E000361,0.47602684795856476
E000362,0.48967444896698
E000363,0.42991138994693756
E000366,0.4097427725791931
E000367,0.5167348235845566
E000368,0.4061131924390793
E000370,0.6229940727353096
E000372,0.48880482465028763
E000373,0.4830314591526985
E000376,0.6365356221795082
E000378,0.5725250989198685
E000379,0.4356314167380333
E000380,0.534704715013504
E000383,0.4758872240781784
E000384,0.5018151998519897
E000386,0.6455193310976028
E000387,0.7114852219820023
E000391,0.432501420378685
E000394,0.4356314167380333
E000395,0.519174724817276
E000396,0.5704109594225883
E000402,0.6237203925848007
E000405,0.4622572883963585
E000412,0.46280859410762787
E000414,0.5397028848528862
E000415,0.5953873842954636
E000417,0.5873948708176613
E000418,0.378147229552269
E000420,0.48228389769792557
E000425,0.42508481442928314
E000426,0.3778247535228729
E000427,0.48967444896698
E000428,0.4763233810663223
E000430,0.6266855299472809
E000432,0.4990573972463608
E000433,0.4771042913198471
E000435,0.5650298297405243
E000437,0.6616371124982834
E000438,0.5227743908762932
E000442,0.4103156104683876
E000448,0.3985181301832199
E000451,0.4214378520846367
E000452,0.39219700545072556
E000454,0.3791979178786278
E000456,0.4356314167380333
E000460,0.6339170411229134
E000462,0.47256726771593094
E000472,0.47889502346515656
E000475,0.4622572883963585
E000477,0.4694283977150917
E000478,0.48967444896698
E000485,0.5375395864248276
E000492,0.4830314591526985
E000493,0.42434320598840714
E000496,0.48880482465028763
E000498,0.7040069699287415
E000499,0.5405746847391129
E000502,0.42434320598840714
E000503,0.4739866107702255
E000504,0.6029880568385124
E000511,0.5313083380460739
E000513,0.6203342080116272
E000514,0.4775291532278061
E000515,0.48738517612218857
E000517,0.7143121063709259
E000520,0.4677669331431389
E000525,0.3985181301832199
E000528,0.5072990730404854
E000531,0.41123291105031967
E000536,0.380672812461853
E000537,0.44720856845378876
E000539,0.48967444896698
E000542,0.6667298972606659
E000543,0.5697623193264008
E000544,0.5397680178284645
E000547,0.41123291105031967
E000550,0.6904375553131104
E000551,0.5866119712591171
E000552,0.4146694391965866
E000554,0.5313083380460739
E000555,0.4540005996823311
E000556,0.7390864044427872
E000557,0.708871141076088
E000559,0.6933899745345116
E000565,0.4641634300351143
E000567,0.42337244004011154
E000568,0.7937509268522263
E000569,0.380672812461853
E000573,0.378147229552269
E000582,0.4473850876092911
E000584,0.3791979178786278
E000587,0.4510509669780731
E000588,0.4097427725791931
E000590,0.5313083380460739
E000592,0.47812601178884506
E000595,0.659155860543251
E000596,0.6808499172329903
E000597,0.47815513610839844
E000599,0.4146694391965866
E000600,0.7540773749351501
E000602,0.5550131574273109
E000604,0.5530567765235901
E000610,0.42991069704294205
E000611,0.47827255725860596
E000612,0.380672812461853
E000613,0.5167348235845566
E000614,0.4194879084825516
E000616,0.5203702971339226
E000617,0.4990573972463608
E000620,0.3985181301832199
E000621,0.4949825778603554
E000624,0.6454688012599945
E000625,0.3825656920671463
E000627,0.5401274040341377
E000631,0.454329177737236
E000632,0.4683709666132927
E000634,0.6653482913970947
E000638,0.3825656920671463
E000639,0.47256726771593094
E000645,0.4577614814043045
E000648,0.6445924937725067
E000649,0.49509935826063156
E000650,0.4606354683637619
E000651,0.7502880692481995
E000652,0.6416688933968544
E000655,0.5026420131325722
E000660,0.4384678900241852
E000661,0.4214378520846367
E000664,0.378147229552269
E000667,0.478008434176445
E000668,0.7006867602467537
E000671,0.4355476498603821
E000672,0.4085282236337662
E000677,0.515845313668251
E000679,0.3985181301832199
E000680,0.5397028848528862
E000681,0.40776118636131287
E000683,0.7236433327198029
E000685,0.5018151998519897
E000687,0.5423752889037132
E000690,0.41739093512296677
E000691,0.4540005996823311
E000696,0.4518927186727524
E000698,0.5823473259806633
E000699,0.5913336202502251
E000701,0.4870847910642624
E000703,0.3794551491737366
E000706,0.670693576335907
E000708,0.41739093512296677
E000709,0.5044811815023422
E000711,0.5642111077904701
E000712,0.3848072588443756
E000714,0.4103156104683876
E000717,0.5210908725857735
E000719,0.5587327778339386
E000720,0.5030489340424538
E000722,0.4465539827942848
E000723,0.4061131924390793
E000724,0.41297412663698196
E000726,0.42991138994693756
E000727,0.5230498164892197
E000728,0.5740028694272041
E000729,0.3951694443821907
E000732,0.4996943101286888
E000733,0.5146316364407539
E000734,0.5203702971339226
E000735,0.3896050453186035
E000736,0.378546804189682
E000739,0.40776118636131287
E000742,0.5878901556134224
E000744,0.4725871607661247
E000746,0.7949340790510178
E000747,0.4146694391965866
E000750,0.4838247522711754
E000751,0.5852292776107788
E000753,0.42991138994693756
E000754,0.46280859410762787
E000756,0.4273906797170639
E000757,0.4061131924390793
E000758,0.5642111077904701
E000761,0.5313083380460739
E000763,0.5645480901002884
E000772,0.708612896502018
E000773,0.49869631230831146
E000775,0.47331391274929047
E000776,0.5486120507121086
E000778,0.48880482465028763
E000779,0.6300251483917236
E000780,0.3783982992172241
E000781,0.7055138051509857
E000782,0.6450531184673309
E000784,0.4384678900241852
E000785,0.6994073837995529
E000786,0.40226898342370987
E000787,0.47256726771593094
E000791,0.6305014863610268
E000792,0.4861812889575958
E000793,0.8253682404756546
E000794,0.659147746860981
E000795,0.4097427725791931
E000797,0.4356314167380333
E000799,0.42337244004011154
E000800,0.4273906797170639
E000802,0.48766209185123444
E000804,0.4606354683637619
E000805,0.5099865943193436
E000808,0.4794844761490822
E000811,0.7068699300289154
E000814,0.6656644940376282
E000815,0.4577614814043045
E000816,0.522753544151783
E000818,0.48967444896698
E000822,0.4151128903031349
E000823,0.6707970574498177
E000829,0.46685120463371277
E000832,0.4806196093559265
E000833,0.4460032284259796
E000836,0.5900421813130379
E000837,0.6030827686190605
E000841,0.5129788890480995
E000843,0.4969310164451599
E000844,0.5685538724064827
E000855,0.5590840503573418
E000856,0.5639255419373512
E000861,0.5823473259806633
E000862,0.6829031929373741
E000864,0.5265455394983292
E000865,0.6593600064516068
E000866,0.5265455394983292
E000868,0.41933008283376694
E000870,0.5253167226910591
E000872,0.46115220338106155
E000873,0.5898702889680862
E000874,0.6153959110379219
E000875,0.9036513417959213
E000876,0.42991138994693756
E000877,0.6793057695031166
E000880,0.49869631230831146
