社員ID,10年定着ラベル
E000002,0.7321861665055558
E000003,0.5248742387491006
E000004,0.5522287066191139
E000006,0.5367100531823276
E000009,0.5657215807141805
E000012,0.523146682470791
E000016,0.5245740859934251
E000017,0.5951287442668459
E000018,0.5247992126219676
E000019,0.49586385715197906
E000020,0.9023377172013756
E000021,0.5499930756892166
E000024,0.5540073980674896
E000028,0.5247992126219676
E000029,0.6340708536349952
E000030,0.6239335225641153
E000032,0.5516338264645712
E000033,0.8104996090305148
E000034,0.6564674825610624
E000035,0.5215661057475823
E000040,0.5820488656941745
E000044,0.553489558196127
E000046,0.5634584368748058
E000048,0.5528226113703156
E000050,0.6995788966183575
E000051,0.5992298770842278
E000053,0.523146682470791
E000055,0.5374592651774511
E000056,0.5234474094643158
E000057,0.5244990278657337
E000058,0.7204736171771616
E000061,0.5665327990703369
E000062,0.5238982834194662
E000063,0.537159709469009
E000065,0.5376838167827045
E000067,0.5662380753604356
E000070,0.5387303783939091
E000075,0.7191028557682466
E000077,0.5220932785655528
E000080,0.5369349292207071
E000081,0.5227706169060335
E000083,0.553933469673461
E000084,0.5526742279516281
E000085,0.5233722383692537
E000087,0.537908268203076
E000089,0.5531191904062771
E000092,0.536260019027994
E000094,0.5241236200598363
E000097,0.537983062852712
E000098,0.5382821277025246
E000100,0.5107542859745396
E000101,0.7301144624389851
E000103,0.5206617131377498
E000104,0.7025745536182297
E000107,0.5221685642060995
E000108,0.537309509098861
E000111,0.5236728794422976
E000112,0.8255041350755805
E000116,0.796056443361548
E000120,0.554155205705953
E000121,0.5375341267629896
E000122,0.5202092230167146
E000124,0.5087199212887326
E000125,0.8442872172140737
E000126,0.535884709566584
E000127,0.5086445279284659
E000128,0.5235225733745408
E000130,0.5098504469725876
E000131,0.5229962768567868
E000137,0.5651301838535766
E000138,0.5376838167827045
E000144,0.6141325291255677
E000146,0.8267811884976317
E000147,0.4947320416890374
E000148,0.536410071744106
E000150,0.4948074914363438
E000151,0.5382821277025246
E000153,0.5228458436940274
E000154,0.5495444170265975
E000155,0.5239734031807232
E000157,0.523748021500781
E000159,0.49548657261341283
E000162,0.4792480162201585
E000164,0.5382073786495123
E000166,0.5244990278657337
E000167,0.4950338457418353
E000168,0.79052361381155
E000169,0.5380578461760536
E000175,0.5241987170788542
E000178,0.7675837689614595
E000181,0.5524515365079924
E000182,0.5643151093003631
E000186,0.5239734031807232
E000187,0.5666800462536444
E000188,0.5523029985527296
E000189,0.5520800770767048
E000191,0.7581873560227131
E000207,0.6770627809424961
E000208,0.5238231561763309
E000209,0.5226201431652928
E000214,0.5497688078263508
E000217,0.5759398830519925
E000218,0.5252492465523417
E000219,0.8361598650143558
E000223,0.49450569821461327
E000227,0.7504806264707665
E000230,0.5377586451194161
E000232,0.5904643989676569
E000234,0.5238982834194662
E000235,0.5672682619846933
E000236,0.5232970601389207
E000238,0.5515593990722107
E000242,0.5079658659617937
E000246,0.6877857747614069
E000249,0.5378334622757629
E000252,0.6461267910178571
E000253,0.6742044675335999
E000256,0.5786727295524251
E000257,0.5523772751981302
E000262,0.535809617610091
E000264,0.5807216370148779
E000265,0.6121436259327387
E000269,0.46756577913926284
E000270,0.9171395062583045
