社員ID,10年定着ラベル
E000002,0.6623492621400247
E000003,0.42357932613539295
E000004,0.5421713811910017
E000006,0.5226861093019383
E000009,0.55869620058562
E000012,0.5188484381436469
E000016,0.4167908375140089
E000017,0.6596147337447353
E000018,0.4232757543052774
E000019,0.4801796805475095
E000020,0.6941787444485039
E000021,0.5442377090461101
E000024,0.5369515251531304
E000028,0.4232757543052774
E000029,0.6390648608400082
E000030,0.6909899326918117
E000032,0.5433447957429942
E000033,0.7369702601602264
E000034,0.6459153744578727
E000035,0.6027729837388418
E000040,0.6022178997909335
E000044,0.5287166812555977
E000046,0.5723616544942407
E000048,0.5418189780374567
E000050,0.8027645492273506
E000051,0.6200907943776236
E000053,0.5188484381436469
E000055,0.43588853515249504
E000056,0.5150693649390756
E000057,0.41685780816680895
E000058,0.8044337648484979
E000061,0.5281430037233834
E000062,0.4398531731402556
E000063,0.457244768044459
E000065,0.43336999940055376
E000067,0.5359434626702023
E000070,0.44324967287333294
E000075,0.802727961943341
E000077,0.5712812696166617
E000080,0.4604706759177154
E000081,0.5295638985220069
E000083,0.5369515251531304
E000084,0.5396912225964586
E000085,0.5236075254133997
E000087,0.43382579901724605
E000089,0.5286419042617445
E000092,0.5238443265244906
E000094,0.4173034448518736
E000097,0.43382579901724605
E000098,0.44066261698124076
E000100,0.3996658724713313
E000101,0.6656999194411906
E000103,0.5980575234572933
E000104,0.6603054433122253
E000107,0.57454835055494
E000108,0.4447173023724724
E000111,0.45965300743209836
E000112,0.7251899711907519
E000116,0.8366625791196016
E000120,0.537732128112154
E000121,0.43422140614616117
E000122,0.6000027002482171
E000124,0.478192452768909
E000125,0.8317423706700025
E000126,0.5308188557767534
E000127,0.48819572152604856
E000128,0.46491948373422065
E000130,0.4859616224524119
E000131,0.5236867371671342
E000137,0.5651202482002342
E000138,0.43336999940055376
E000144,0.6826063041295929
E000146,0.7135409433003597
E000147,0.4996761785736888
E000148,0.5115996415351461
E000150,0.4972887966900923
E000151,0.44066261698124076
E000153,0.5282664418106874
E000154,0.5529798217190177
E000155,0.4329929477231641
E000157,0.45965300743209836
E000159,0.4995330231253652
E000162,0.5124472999557043
E000164,0.44066261698124076
E000166,0.41685780816680895
E000167,0.49399913742056806
E000168,0.8441382773999077
E000169,0.43560359081523137
E000175,0.4156629937164372
E000178,0.7964248459204366
E000181,0.5390436108555934
E000182,0.5650969368230099
E000186,0.4329929477231641
E000187,0.5326962468796816
E000188,0.5396859301151815
E000189,0.5441131852095079
E000191,0.6757519960790082
E000207,0.6380862709218695
E000208,0.45718274187859664
E000209,0.5227257850743044
E000214,0.5477652304355022
E000217,0.5869754062488035
E000218,0.42455323119134747
E000219,0.7026261110835587
E000223,0.49783384165532346
E000227,0.6707783036446471
E000230,0.4338939878294954
E000232,0.6301683251921659
E000234,0.4398531731402556
E000235,0.54146793891119
E000236,0.5182398649925062
E000238,0.5427614431992537
E000242,0.49831273698475176
E000246,0.622504683512477
E000249,0.4338939878294954
E000252,0.6461818604081592
E000253,0.6523174739431742
E000256,0.5683216167184195
E000257,0.5390436108555934
E000262,0.5450059118627889
E000264,0.6186589717306592
E000265,0.6475755031036341
E000269,0.4975730399615131
E000270,0.7278810291696685
E000271,0.6306321951071162
E000272,0.5390436108555934
E000275,0.5658672653818286
E000276,0.5653117934846618
E000277,0.6568695805926987
E000278,0.5369515251531304
E000281,0.6833008327800129
E000282,0.4338939878294954
E000284,0.542235090170532
E000285,0.800135603562776
E000288,0.5369515251531304
E000289,0.4174172546087526
