社員ID,10年定着ラベル
E000002,0.669218866773417
E000003,0.48455487767350697
E000004,0.5528247177844924
E000006,0.5295767519246528
E000009,0.5461946934336827
E000012,0.5287097028172105
E000016,0.466610398374701
E000017,0.6390302122553555
E000018,0.4842309577491346
E000019,0.4916669565698116
E000020,0.7436721296924925
E000021,0.5609073692626342
E000024,0.548445524105696
E000028,0.4842309577491346
E000029,0.6315544188323526
E000030,0.6849561829180902
E000032,0.5549490318852177
E000033,0.6879845427403701
E000034,0.6386581153998018
E000035,0.5939080714867541
E000040,0.6134194533024954
E000044,0.5339558965249162
E000046,0.5915365566766901
E000048,0.5349117734884811
E000050,0.7672961768359053
E000051,0.6171618096711833
E000053,0.5287097028172105
E000055,0.4493904541717851
E000056,0.5234228070105615
E000057,0.46393329965597757
E000058,0.7700378959631157
E000061,0.5340262719879715
E000062,0.46219053797979553
E000063,0.47566670234056113
E000065,0.457267410700565
E000067,0.5333683386911776
E000070,0.48933482746977014
E000075,0.7692111665313401
E000077,0.5629934133490094
E000080,0.46944682220640965
E000081,0.5316996726637284
E000083,0.548445524105696
E000084,0.5345880307702363
E000085,0.5349248384252008
E000087,0.4715009364699501
E000089,0.5279732302060361
E000092,0.5286909760010564
E000094,0.445932763206804
E000097,0.4715009364699501
E000098,0.4894063097397878
E000100,0.42191095678305124
E000101,0.6623532133346046
E000103,0.5712660128887933
E000104,0.661460957337855
E000107,0.5677593243671326
E000108,0.4601792025173495
E000111,0.4743488234424594
E000112,0.6854504835502895
E000116,0.7860219566355567
E000120,0.5485325778165122
E000121,0.4505253938768891
E000122,0.5726311081434555
E000124,0.50809904142351
E000125,0.7887448456927405
E000126,0.5235530273459833
E000127,0.521986933012511
E000128,0.47468909360604633
E000130,0.4993800973048315
E000131,0.5313401663783877
E000137,0.565326158798949
E000138,0.457267410700565
E000144,0.6840081071908424
E000146,0.6820383974744756
E000147,0.5354426155819061
E000148,0.5141214023737707
E000150,0.5350083373070373
E000151,0.4894063097397878
E000153,0.5329653474932114
E000154,0.5615345758670022
E000155,0.4600712190237555
E000157,0.48157971269337113
E000159,0.5290453090950632
E000162,0.5190571181859563
E000164,0.4894063097397878
E000166,0.46393329965597757
E000167,0.5318770509726904
E000168,0.7881710638068077
E000169,0.47792063732202233
E000175,0.44707027845034086
E000178,0.7708691113827415
E000181,0.5445179523662448
E000182,0.5481975097777241
E000186,0.4600712190237555
E000187,0.5404153062402484
E000188,0.5501296939839196
E000189,0.5546571682170501
E000191,0.6702162018838229
E000207,0.6389101152366262
E000208,0.4792805928750769
E000209,0.5183869024501552
E000214,0.5563622924182254
E000217,0.5763717220055721
E000218,0.48674689205233923
E000219,0.6805025501160991
E000223,0.5192245171629778
E000227,0.6798383340014574
E000230,0.4677981915743823
E000232,0.6059371723064139
E000234,0.46219053797979553
E000235,0.5549217680922242
E000236,0.5337675348120104
E000238,0.5565908616937708
E000242,0.5148008642874463
E000246,0.6147398003303067
E000249,0.4688339105455905
E000252,0.639135894595087
E000253,0.6271727095768388
E000256,0.5617239514093414
E000257,0.5483376235876554
E000262,0.5424103120643939
E000264,0.6001083361988013
E000265,0.6397725626964818
E000269,0.5175948153385406
E000270,0.7575132272729656
E000271,0.6179861794273729
E000272,0.5445179523662448
E000275,0.566630539394633
E000276,0.5862592707984428
E000277,0.6586449986112064
E000278,0.548445524105696
E000281,0.6852606188246719
E000282,0.4688339105455905
E000284,0.5557522887070535
E000285,0.7736162819713132
E000288,0.5482317748773461
E000289,0.4451592116586383
E000291,0.46944682220640965
E000292,0.5324235114349114
E000294,0.6532620011105559
E000295,0.5290453090950632
E000298,0.4792805928750769
E000299,0.7010599488374961
E000301,0.5324235114349114
E000302,0.6057514952758701
E000304,0.4715009364699501
E000315,0.5287097028172105
E000316,0.4600712190237555
E000321,0.5277707539890181
E000323,0.48497853258740925
E000324,0.48455487767350697
E000328,0.4541432175162236
E000331,0.5391416736665944
E000332,0.6741802295051759
E000333,0.466610398374701
E000337,0.5243327435470747
E000339,0.48157971269337113
E000342,0.6300741926483217
E000343,0.44860797844886147
E000344,0.5609073692626342
E000345,0.44707027845034086
E000346,0.7677738826282597
E000348,0.7392101804817844
E000350,0.5138230319904101
E000352,0.5284187522000079
E000359,0.4792805928750769
E000361,0.5193741967921782
E000362,0.5235910676129154
E000363,0.47468909360604633
E000366,0.4898302850286558
E000367,0.5103582477029329
E000368,0.46219053797979553
E000370,0.6067012099583684
E000372,0.5316996726637284
E000373,0.5329653474932114
E000376,0.6329248172293013
E000378,0.5753313101911579
E000379,0.5234228070105615
E000380,0.5375882772144568
E000383,0.5435891006444787
E000384,0.555745916592625
E000386,0.6807620878908637
E000387,0.6273077492621748
E000391,0.4505253938768891
E000394,0.5234228070105615
E000395,0.5371514627228348
E000396,0.6148999266609145
E000402,0.6645324315323506
E000405,0.5358988126605738
E000412,0.4700353475744184
E000414,0.579040232717334
E000415,0.6195198653475352
E000417,0.5708773684044814
E000418,0.4842309577491346
E000420,0.5265733009452438
E000425,0.4677981915743823
E000426,0.48455487767350697
E000427,0.5235910676129154
E000428,0.5435891006444787
E000430,0.6315574510984096
E000432,0.5183869024501552
E000433,0.5524510217529137
E000435,0.5960803834080636
E000437,0.6911685195872267
E000438,0.5511130081783434
E000442,0.4792805928750769
E000448,0.4451592116586383
E000451,0.4715009364699501
E000452,0.44707027845034086
E000454,0.466610398374701
E000456,0.5234228070105615
E000460,0.6380408243653527
E000462,0.5313401663783877
E000472,0.5306989266218068
E000475,0.5358988126605738
